ID_Transacao,Data_Hora_Transacao,Valor_Reembolso,Quantidade_Combustivel,Preco_Combustivel,ID_Veiculo,Consumo_Medio_Veiculo,Distancia_Percorrida,ID_Condutor,Num_Reembolsos_Recentes,Probabilidade_Fraude
3501,2024-09-24 18:25:33,"244,53","34,4","7,1",156,"8,4","289,3",1046,1,0
3502,2024-09-24 22:11:51,"39,7","7,8","5,09",110,10,78,1095,4,0
3503,2024-09-24 06:45:56,"205,21","30,9","6,65",111,"12,8",395,1049,2,0
3504,2024-09-24 05:42:56,"149,44","26,1","5,72",142,"14,3","373,6",1081,0,0
3505,2024-09-24 23:27:19,"194,53","30,4","6,4",118,"14,7","446,8",1030,0,0
3506,2024-09-25 02:19:26,"382,09",67,"5,7",176,"8,2","337,8",1063,8,1
3507,2024-09-24 22:21:11,"31,6","5,4","5,87",167,"14,9","80,2",1028,2,0
3508,2024-09-24 16:16:41,"116,32","15,9","7,31",177,"10,3","163,9",1014,0,0
3509,2024-09-24 19:21:28,"164,25","29,8","5,52",158,"13,9","413,6",1057,1,0
3510,2024-09-25 06:14:07,"96,79","13,5","7,19",101,"9,3","125,2",1022,0,0
3511,2024-09-25 15:20:04,"220,31","43,4","5,08",107,"8,4","364,3",1037,1,0
3512,2024-09-25 00:00:23,"197,9","37,8","5,23",121,"10,6","401,1",1040,0,0
3513,2024-09-25 03:40:40,"101,29","14,2","7,14",176,14,"198,6",1074,2,0
3514,2024-09-25 16:59:05,"135,06","20,5","6,58",120,"9,5",195,1014,4,0
3515,2024-09-25 18:51:16,"227,24","33,1","6,87",184,"9,1",301,1086,4,0
3516,2024-09-25 03:32:45,"272,96","49,4","5,52",191,"14,4","437,6",1002,7,1
3517,2024-09-25 18:55:20,"65,48","10,3","6,34",196,"14,6","150,8",1082,2,0
3518,2024-09-26 02:26:48,"399,93","58,5","6,84",128,"8,1","473,6",1000,3,0
3519,2024-09-25 18:12:01,"160,29","24,4","6,57",185,"13,1","319,6",1087,5,0
3520,2024-09-26 09:16:01,"300,82","48,7","6,18",189,"10,2","496,5",1074,1,0
3521,2024-09-26 09:06:58,"63,04","8,5","7,4",174,"10,6","90,3",1093,2,0
3522,2024-09-25 13:40:05,"63,35","9,5","6,69",174,"11,3",107,1010,1,0
3523,2024-09-25 22:28:22,"278,9","38,4","7,27",197,11,422,1059,3,0
3524,2024-09-25 23:38:19,"258,16","37,9","6,82",182,"11,6","439,1",1064,1,0
3525,2024-09-26 01:56:11,"141,6","20,7","6,84",136,"12,1","250,5",1075,0,0
3526,2024-09-26 18:47:56,"170,86","32,9","5,2",177,"11,3","371,3",1003,0,0
3527,2024-09-26 20:48:39,"327,76","55,6","5,9",128,"12,9","440,4",1024,6,1
3528,2024-09-26 08:10:06,"62,11","8,7","7,15",182,13,"69,4",1071,8,1
3529,2024-09-26 07:38:04,"154,98","27,8","5,58",136,"11,1","308,3",1078,1,0
3530,2024-09-26 18:14:14,"415,19","78,5","5,29",120,9,"434,1",1042,5,"0,692"
3531,2024-09-26 15:10:28,"106,72","18,3","5,82",187,"12,5","229,2",1093,3,0
3532,2024-09-26 21:33:33,"77,08","13,9","5,55",189,"13,4","186,1",1039,2,0
3533,2024-09-26 16:53:01,"388,34","53,1","7,31",111,"12,5","408,1",1095,6,1
3534,2024-09-27 08:13:40,"119,16","16,6","7,17",147,"12,1","201,1",1098,3,0
3535,2024-09-27 12:05:05,"33,46","5,4","6,25",182,"9,6","51,4",1084,0,0
3536,2024-09-27 06:38:28,"198,5","38,5","5,15",146,"12,5","481,8",1094,2,0
3537,2024-09-27 16:21:29,"208,64","30,7","6,79",193,"10,3","316,5",1099,0,0
3538,2024-09-26 23:21:57,"190,79","29,1","6,56",114,"14,4","418,8",1090,1,0
3539,2024-09-27 09:19:09,"248,49","33,4","7,43",166,"12,6","421,4",1043,4,0
3540,2024-09-27 04:31:56,"51,65","8,1","6,4",112,"9,9","79,9",1071,2,0
3541,2024-09-27 17:10:42,"65,58","11,2","5,84",158,"11,3","126,9",1058,0,0
3542,2024-09-27 17:06:02,"86,12","13,7","6,3",172,"13,9",190,1022,4,0
3543,2024-09-27 19:40:14,"140,54","18,9","7,45",112,"10,3","194,3",1061,1,0
3544,2024-09-28 04:57:40,"199,61","29,6","6,74",179,"11,7","346,5",1022,3,0
3545,2024-09-27 11:50:33,"172,43","25,8","6,68",177,"12,8","330,4",1057,1,0
3546,2024-09-27 22:11:31,"186,77","33,4","5,6",171,"13,3","272,6",1054,11,1
3547,2024-09-28 04:05:50,"176,05","25,7","6,86",118,"9,2","145,1",1032,7,1
3548,2024-09-28 03:43:35,"207,02","30,1","6,88",156,12,"221,9",1076,8,1
3549,2024-09-28 11:02:32,"118,45","20,5","5,79",131,"14,4","294,6",1062,1,0
3550,2024-09-28 09:13:26,"109,35","17,6","6,21",198,"14,8","260,6",1059,1,0
3551,2024-09-28 03:17:30,"79,54","13,9","5,74",186,"12,6","107,3",1098,7,1
3552,2024-09-28 18:12:15,"129,8",23,"5,65",120,"14,9","342,3",1060,1,0
3553,2024-09-28 18:04:03,"34,96","6,9","5,06",181,12,"82,9",1079,1,0
3554,2024-09-28 07:01:29,"113,27","19,8","5,71",113,"11,1","220,2",1075,1,0
3555,2024-09-28 02:36:59,"198,1","31,1","6,38",179,"11,9","369,5",1060,6,"0,438"
3556,2024-09-28 06:08:09,"33,52","6,7",5,123,"8,8",59,1094,2,0
3557,2024-09-28 20:37:26,"162,05","28,4","5,71",148,"10,8","306,5",1068,1,0
3558,2024-09-29 00:18:02,"128,89","17,9","7,2",131,"11,2","200,5",1088,2,0
3559,2024-09-29 00:38:19,"25,17","3,9","6,48",174,"13,9",54,1020,0,0
3560,2024-09-28 11:10:55,"66,52","10,2","6,52",110,"13,3","135,7",1002,2,0
3561,2024-09-29 05:39:01,"233,21","38,8","6,01",159,"12,2","473,4",1047,2,0
3562,2024-09-28 22:05:06,"183,01","27,4","6,69",167,"10,4","284,5",1009,1,0
3563,2024-09-28 21:40:56,"293,38","53,6","5,47",160,"9,3","498,8",1086,1,0
3564,2024-09-28 22:58:32,"194,01","27,5","7,05",189,"10,4","286,2",1080,3,0
3565,2024-09-29 05:55:12,"121,84",23,"5,29",104,"12,8","294,8",1041,1,0
3566,2024-09-29 09:30:58,"153,33","23,1","6,64",135,"9,8","226,3",1098,3,0
3567,2024-09-29 01:38:18,"100,78","17,2","5,85",196,11,"189,5",1088,3,0
3568,2024-09-29 12:17:31,"104,78","15,3","6,87",163,"10,7","163,2",1065,1,0
3569,2024-09-29 11:55:42,"97,21","15,3","6,37",177,"13,4","204,5",1090,3,0
3570,2024-09-30 03:50:45,"110,9","18,1","6,13",131,"14,2","256,9",1045,2,0
3571,2024-09-29 13:31:53,"57,31","10,6","5,42",170,"12,9","136,4",1008,3,0
3572,2024-09-29 22:57:23,"155,9","23,7","6,59",173,"10,4","151,2",1048,5,1
3573,2024-09-29 20:24:01,"116,47","15,7","7,44",165,11,"172,2",1003,2,0
3574,2024-09-30 03:15:41,"197,84",28,"7,06",109,9,"252,2",1059,3,0
3575,2024-09-29 20:44:46,"192,45","37,4","5,15",198,"9,2","343,8",1089,4,0
3576,2024-09-29 19:26:57,"281,05","47,3","5,94",120,"9,2","435,3",1095,1,0
3577,2024-09-30 10:49:49,"147,19","20,1","7,31",139,"8,9","179,2",1028,1,0
3578,2024-09-29 19:56:09,"89,32","14,3","6,26",141,"9,3","132,7",1085,1,0
3579,2024-09-30 21:02:17,"156,23","23,5","6,66",171,"9,4","220,5",1046,6,"0,317"
3580,2024-09-30 03:25:41,"374,34","51,4","7,28",145,"8,8","452,5",1076,2,0
3581,2024-09-30 13:30:01,"31,25","4,4","7,18",181,"12,5","54,4",1086,3,0
3582,2024-09-30 08:30:34,"242,3","38,8","6,25",172,"14,9",355,1062,6,1
3583,2024-09-30 10:08:48,"113,52","18,6","6,09",140,"14,2","264,7",1030,0,0
3584,2024-09-30 18:41:37,"86,34","14,8","5,85",193,"8,3","122,5",1050,1,0
3585,2024-09-30 11:40:46,"120,24","17,7","6,8",103,11,"194,5",1040,3,0
3586,2024-10-01 07:22:05,"61,78","10,8","5,72",198,14,"151,2",1035,1,0
3587,2024-10-01 09:31:18,"457,24","81,4","5,62",113,"8,9",445,1039,7,1
3588,2024-09-30 14:36:50,"113,05","19,2","5,89",113,"13,9","266,8",1094,4,0
3589,2024-10-01 07:01:37,"136,4","25,1","5,44",152,"12,1","303,4",1059,2,0
3590,2024-09-30 18:35:10,"147,44","21,9","6,74",183,"14,5","317,2",1014,1,0
3591,2024-10-01 04:17:59,"156,68",24,"6,54",128,"14,1","337,8",1077,5,0
3592,2024-10-01 09:35:47,"133,49","21,5","6,21",122,"12,7",273,1098,1,0
3593,2024-10-01 18:49:27,"27,53","4,6","5,98",184,"12,6",58,1087,1,0
3594,2024-10-01 15:06:17,"249,79","34,4","7,27",130,"9,5","200,6",1029,10,1
3595,2024-10-01 11:01:48,"76,45","15,1","5,07",195,"8,8","132,7",1029,1,0
3596,2024-10-02 03:00:11,"226,07","32,7","6,92",170,"10,9","356,1",1026,0,0
3597,2024-10-01 12:00:19,"58,86","8,1","7,25",176,"9,3","75,5",1039,0,0
3598,2024-10-01 16:36:32,"347,63","56,8","6,12",160,"8,7","303,7",1077,5,1
3599,2024-10-01 14:57:39,"91,47","14,3","6,38",122,"10,1","144,8",1044,1,0
3600,2024-10-01 19:57:57,"250,77","34,1","7,36",107,14,477,1074,2,0
3601,2024-10-02 01:02:02,"137,23","24,8","5,53",175,"8,1",201,1046,2,0
3602,2024-10-02 06:51:10,"123,67","19,6","6,3",199,10,"196,3",1089,1,0
3603,2024-10-02 12:37:50,"261,95","42,3","6,19",115,11,"465,5",1055,1,0
3604,2024-10-02 09:34:14,"115,82","20,5","5,65",125,"11,6","237,8",1053,1,0
3605,2024-10-02 13:58:49,"596,16","84,6","7,05",128,"9,3","483,3",1084,6,1
3606,2024-10-02 04:22:51,"30,04","4,1","7,25",192,"14,7","60,9",1008,1,0
3607,2024-10-02 02:20:23,"107,93","15,5","6,95",105,"12,1","187,9",1064,1,0
3608,2024-10-02 15:24:25,"164,14","29,9","5,49",136,"11,7","349,8",1069,1,0
3609,2024-10-02 13:35:34,"290,58","55,7","5,22",132,"8,1","450,9",1000,1,0
3610,2024-10-02 21:35:05,"94,45","14,5","6,51",194,"11,4","165,4",1085,1,0
3611,2024-10-02 13:46:30,"173,32","33,7","5,14",145,"13,9","468,7",1012,1,0
3612,2024-10-02 23:42:20,"223,18","33,4","6,68",160,"9,5","317,4",1037,3,0
3613,2024-10-03 02:17:56,"247,47","39,1","6,33",140,"10,5","410,5",1044,2,0
3614,2024-10-03 05:09:03,"188,04","28,2","6,66",117,"8,1","228,7",1039,1,0
3615,2024-10-03 09:04:55,"103,66",16,"6,48",194,"14,8","145,5",1094,6,1
3616,2024-10-03 07:58:49,"328,02","54,1","6,06",115,"8,5","460,1",1014,1,0
3617,2024-10-03 00:45:01,"180,73","32,9","5,5",150,"14,3","469,9",1049,2,0
3618,2024-10-02 21:59:40,"154,67","26,9","5,76",136,"10,2","273,9",1001,1,0
3619,2024-10-03 06:15:50,"27,59","4,4","6,31",113,"12,1","52,9",1052,3,0
3620,2024-10-03 13:42:45,"83,78","12,6","6,63",167,"12,8","99,4",1094,8,1
3621,2024-10-03 10:04:34,"237,77","34,2","6,95",129,9,"307,9",1025,3,0
3622,2024-10-04 02:06:56,"37,84","5,5","6,92",159,"11,1","60,7",1065,1,0
3623,2024-10-03 09:03:30,"268,33","36,1","7,43",152,"10,3","228,6",1074,8,1
3624,2024-10-04 01:06:54,"126,78","22,2","5,71",196,"8,4","186,5",1032,0,0
3625,2024-10-03 22:15:53,"139,45","26,9","5,18",135,"13,8","371,5",1081,0,0
3626,2024-10-03 12:01:15,"86,16","14,7","5,86",129,"8,3",75,1084,6,1
3627,2024-10-03 21:53:12,"146,95","21,4","6,86",163,"12,6","269,9",1058,0,0
3628,2024-10-04 05:37:59,"302,25","49,5","6,1",113,"10,2","310,6",1094,7,1
3629,2024-10-04 02:18:30,"248,14","35,2","7,04",122,"9,3","327,8",1025,2,0
3630,2024-10-04 08:21:37,"116,52","18,3","6,37",147,"12,7","232,3",1093,4,0
3631,2024-10-04 12:50:05,"114,07","15,6","7,32",127,12,187,1020,2,0
3632,2024-10-04 04:23:36,"258,02",35,"7,37",106,"10,2","357,1",1048,4,0
3633,2024-10-04 07:09:27,"192,27","37,2","5,17",141,"11,6","431,4",1079,2,0
3634,2024-10-04 05:21:37,"229,21","37,3","6,14",109,"9,7","362,1",1070,3,0
3635,2024-10-04 11:13:21,"218,61","33,5","6,52",167,14,"469,4",1085,2,0
3636,2024-10-05 02:27:55,"206,14","36,5","5,64",143,"10,2","372,8",1070,2,0
3637,2024-10-05 05:16:54,"244,59","40,6","6,02",112,"9,7","394,1",1065,1,0
3638,2024-10-05 02:22:42,"63,18","9,4","6,69",184,"13,3","125,6",1036,2,0
3639,2024-10-05 02:42:52,"267,21",48,"5,57",132,"8,1","238,8",1013,6,1
3640,2024-10-05 02:45:55,"286,64","44,1","6,5",191,"9,9","268,3",1071,7,1
3641,2024-10-05 13:41:08,"105,11","15,6","6,74",186,"10,6","165,3",1092,3,0
3642,2024-10-05 03:22:44,106,"20,3","5,23",131,"14,2","287,8",1006,3,0
3643,2024-10-05 07:21:04,"76,79","12,3","6,24",147,"14,7","180,9",1037,4,0
3644,2024-10-04 22:29:04,"254,62",45,"5,66",104,13,"359,4",1044,7,1
3645,2024-10-05 15:01:29,"156,27","22,9","6,81",160,"11,4","261,6",1021,1,0
3646,2024-10-05 21:28:24,"112,24","20,5","5,47",189,"12,5","256,5",1043,1,0
3647,2024-10-05 10:57:27,"326,74","45,2","7,23",189,"10,9","492,6",1080,2,0
3648,2024-10-05 16:35:17,"136,41","22,4","6,08",102,"10,1","226,6",1079,3,0
3649,2024-10-05 20:59:44,"79,69","14,5","5,5",123,"14,7",213,1096,3,0
3650,2024-10-06 05:15:38,"134,06",22,"6,1",197,"8,8","193,4",1034,2,0
3651,2024-10-06 00:14:27,"261,99","43,5","6,02",133,"10,4","452,6",1059,3,0
3652,2024-10-05 12:56:48,"188,91","31,1","6,07",183,"14,3","273,5",1095,6,1
3653,2024-10-06 09:26:50,"157,8","24,4","6,46",193,"13,1",320,1002,5,0
3654,2024-10-06 08:48:45,"100,95",16,"6,3",141,"8,2","131,4",1066,2,0
3655,2024-10-06 01:53:31,"312,65","58,2","5,37",119,"8,2","293,4",1071,8,1
3656,2024-10-06 03:19:51,"77,22",15,"5,16",140,"11,6","173,6",1094,4,0
3657,2024-10-06 02:34:01,"368,75","54,1","6,82",181,"11,4","378,8",1054,6,1
3658,2024-10-06 07:08:43,"244,81","38,3","6,4",119,"11,1","424,6",1008,0,0
3659,2024-10-06 06:28:39,"217,13","36,8","5,9",105,"10,1","371,7",1068,5,0
3660,2024-10-06 22:36:10,"178,37","25,4","7,02",156,"14,9","378,6",1027,2,0
3661,2024-10-06 08:44:59,"275,34","46,1","5,97",141,"9,9","280,6",1014,7,1
3662,2024-10-07 03:37:39,"369,66","52,9","6,99",124,"11,4","370,5",1090,6,1
3663,2024-10-06 17:09:29,"128,11","22,2","5,76",140,"10,8","240,2",1030,1,0
3664,2024-10-06 12:01:51,"193,24","37,3","5,18",140,"9,2","343,2",1058,3,0
3665,2024-10-06 15:18:29,"129,91","17,7","7,33",102,"9,4","166,6",1081,1,0
3666,2024-10-06 14:16:36,"55,1","9,2","5,99",142,"14,4","81,4",1053,5,"0,954"
3667,2024-10-07 03:40:09,"117,71","16,9","6,98",145,14,"236,1",1067,0,0
3668,2024-10-07 02:01:40,"156,33","27,4","5,7",156,"9,4","257,8",1084,3,0
3669,2024-10-07 15:25:47,"77,66","11,7","6,62",182,"14,1","165,4",1046,1,0
3670,2024-10-07 03:27:41,"285,31","39,7","7,18",173,"9,5","377,5",1041,1,0
3671,2024-10-07 10:12:55,"34,18","6,7","5,1",150,"12,4","83,1",1022,2,0
3672,2024-10-07 12:41:53,"123,65","17,5","7,08",104,"8,6","150,2",1085,2,0
3673,2024-10-08 00:58:08,"175,19","27,2","6,43",185,"14,2","386,9",1064,4,0
3674,2024-10-07 09:16:39,"311,59","47,8","6,52",172,"8,4","246,7",1088,7,1
3675,2024-10-07 12:37:20,"194,81","30,9","6,31",196,"11,9","367,4",1053,3,0
3676,2024-10-08 00:55:59,"162,65","22,6","7,19",114,"13,5","305,4",1091,1,0
3677,2024-10-07 21:09:08,"277,45","54,3","5,11",187,"8,8","477,8",1010,2,0
3678,2024-10-08 10:04:58,"166,88","29,5","5,65",193,"10,8",319,1062,2,0
3679,2024-10-07 23:17:24,"49,12","6,8","7,19",199,"8,3","56,7",1021,2,0
3680,2024-10-08 08:20:13,"112,23","16,3","6,88",138,"12,8","208,8",1053,3,0
3681,2024-10-08 00:48:55,"56,53","11,2","5,04",169,"10,2","114,4",1088,2,0
3682,2024-10-08 05:56:41,"246,37","39,2","6,29",178,"11,9","466,1",1084,3,0
3683,2024-10-08 14:29:09,"42,19","6,7","6,32",137,"14,5","96,8",1035,2,0
3684,2024-10-08 09:52:05,"133,37","22,2",6,138,"10,1","224,5",1057,0,0
3685,2024-10-08 18:05:54,"170,71","29,7","5,74",151,"8,3","151,7",1019,6,1
3686,2024-10-08 11:45:03,"227,38","33,9","6,7",185,"12,7",431,1015,4,0
3687,2024-10-08 13:44:05,"77,24",14,"5,52",102,"13,5","188,9",1091,1,0
3688,2024-10-08 23:24:42,"236,38","33,8",7,128,"14,7","496,4",1055,7,"0,466"
3689,2024-10-08 18:49:06,"84,48","12,1","7,01",192,"9,1","67,4",1092,8,1
3690,2024-10-09 06:00:36,"98,93","16,4","6,04",130,"10,7","107,7",1049,7,1
3691,2024-10-08 10:31:30,"62,07","10,9","5,71",165,"13,9","151,1",1089,2,0
3692,2024-10-08 14:39:59,"174,24","30,5","5,71",198,"13,6",415,1065,1,0
3693,2024-10-08 20:47:30,"223,01","35,9","6,21",144,"12,4","445,3",1073,4,0
3694,2024-10-09 11:52:57,"56,46","8,3","6,8",172,"9,9","82,2",1012,1,0
3695,2024-10-09 06:48:30,"62,02","10,5","5,9",121,10,"64,6",1014,8,1
3696,2024-10-09 10:34:17,"282,55","43,3","6,53",182,"8,9","385,1",1072,2,0
3697,2024-10-09 01:15:15,"45,21","7,6","5,96",109,"14,5",110,1026,0,0
3698,2024-10-09 07:04:14,"68,74","11,9","5,76",120,"9,2","109,8",1007,0,0
3699,2024-10-09 04:36:23,"25,34",5,"5,06",116,12,"60,1",1069,1,0
3700,2024-10-09 19:18:59,"29,98",6,"5,01",166,"12,1","72,4",1099,4,0
3701,2024-10-09 11:52:26,"88,65","15,9","5,57",106,"10,6","168,7",1049,0,0
3702,2024-10-09 15:12:44,"45,47","7,6","6,02",135,"10,5","79,3",1087,4,0
3703,2024-10-10 04:44:36,"121,27",17,"7,13",166,"12,7",216,1066,2,0
3704,2024-10-09 14:28:33,"277,84","39,7",7,176,"10,7","424,7",1025,1,0
3705,2024-10-10 09:11:15,"113,86","20,1","5,67",129,"9,8","196,8",1035,3,0
3706,2024-10-09 15:21:34,"196,09",35,"5,61",186,"10,8","377,5",1020,4,0
3707,2024-10-10 03:09:09,"61,06",11,"5,57",170,"13,7","92,3",1076,6,1
3708,2024-10-10 11:01:26,"137,04","23,4","5,85",193,"14,8","346,7",1051,0,0
3709,2024-10-10 13:02:53,"156,62","25,1","6,25",128,"12,5","192,5",1010,7,1
3710,2024-10-10 07:57:52,"284,84","46,7","6,1",171,"13,5","387,4",1007,9,1
3711,2024-10-10 07:34:24,"52,8","9,5","5,55",173,"11,7","111,3",1056,2,0
3712,2024-10-10 17:06:48,"195,15","36,6","5,33",132,"12,4",454,1045,3,0
3713,2024-10-10 21:02:06,"53,74","10,7","5,03",158,"14,9","159,2",1077,2,0
3714,2024-10-10 11:32:12,"101,25","18,8","5,38",119,"11,1","208,9",1096,3,0
3715,2024-10-10 07:19:52,"618,06","91,4","6,76",192,"8,5","477,6",1001,6,1
3716,2024-10-10 15:55:41,"118,42","21,1","5,61",128,"14,7","310,3",1063,2,0
3717,2024-10-10 19:26:33,"97,36","15,8","6,17",152,"13,6","214,6",1051,3,0
3718,2024-10-10 15:44:01,"286,38","44,2","6,48",184,"10,8","477,3",1064,2,0
3719,2024-10-10 20:32:09,"95,99","13,3","7,22",100,"14,9","198,1",1010,5,0
3720,2024-10-11 10:28:49,"64,36","8,9","7,22",133,"10,4","92,7",1005,1,0
3721,2024-10-11 08:47:13,"322,68",47,"6,86",143,"10,6","498,6",1095,2,0
3722,2024-10-11 09:02:39,"70,56","13,9","5,09",195,"12,3","170,5",1078,4,0
3723,2024-10-11 16:39:29,"281,73","43,7","6,44",113,"9,9","433,1",1075,3,0
3724,2024-10-11 01:12:48,"109,46","15,7","6,97",136,"12,9","124,5",1063,6,1
3725,2024-10-12 00:16:18,"341,65","67,8","5,04",134,"9,1","379,1",1092,7,1
3726,2024-10-11 07:40:29,"207,02","32,5","6,37",158,"8,8",286,1054,1,0
3727,2024-10-11 06:33:45,"299,88",42,"7,14",123,"11,7","491,4",1043,2,0
3728,2024-10-12 03:17:48,"252,91","40,9","6,19",164,"11,9","298,8",1085,9,1
3729,2024-10-11 17:59:56,"35,3",7,"5,01",105,"8,7","61,3",1013,3,0
3730,2024-10-11 12:36:46,"110,08","21,9","5,03",167,"14,7","321,7",1082,5,0
3731,2024-10-12 05:07:33,"58,08","9,6","6,04",137,12,"115,4",1004,3,0
3732,2024-10-12 05:12:00,"242,43",45,"5,39",100,"9,1","409,3",1098,5,0
3733,2024-10-11 21:15:06,"284,36","42,7","6,66",140,"10,2","435,5",1024,5,0
3734,2024-10-12 01:47:45,"132,86","19,6","6,77",130,"13,6","266,9",1049,1,0
3735,2024-10-12 07:29:45,"304,45",56,"5,44",135,"11,7","402,4",1072,5,1
3736,2024-10-12 12:08:41,"89,51","12,4","7,22",172,"9,3","115,3",1070,1,0
3737,2024-10-12 06:16:53,"190,29","31,2","6,1",153,"8,7","271,4",1081,2,0
3738,2024-10-12 22:04:32,"110,76","20,7","5,36",186,11,"227,3",1001,4,0
3739,2024-10-13 01:41:30,216,"31,3","6,91",130,"10,4","325,1",1009,2,0
3740,2024-10-12 10:21:32,"38,72","5,6","6,97",128,"12,6",70,1001,3,0
3741,2024-10-12 10:55:01,"176,83","26,8","6,6",184,"14,5","388,5",1059,3,0
3742,2024-10-12 10:00:25,"62,92","8,8","7,13",102,"9,7","85,6",1044,0,0
3743,2024-10-13 04:46:19,"168,75","24,7","6,84",157,14,"345,4",1007,2,0
3744,2024-10-13 09:55:01,"29,19",4,"7,21",189,"14,4","58,3",1057,2,0
3745,2024-10-12 23:26:56,"180,4","29,7","6,08",160,"14,3","424,3",1006,0,0
3746,2024-10-12 20:32:19,"60,1","8,7","6,87",105,"14,7","128,6",1098,2,0
3747,2024-10-12 23:42:31,"152,16","20,3","7,5",119,"13,9",282,1086,1,0
3748,2024-10-12 23:53:29,"152,32","22,4","6,81",160,"12,2","167,7",1071,6,1
3749,2024-10-13 14:07:05,"296,3",56,"5,29",145,"10,9","375,2",1020,6,1
3750,2024-10-12 23:45:55,"107,54","17,1","6,3",112,"11,4","194,6",1096,1,0
3751,2024-10-13 23:37:46,"172,58","26,7","6,47",122,"14,1","376,1",1046,2,0
3752,2024-10-13 07:36:29,"156,18","28,7","5,44",178,"10,1","178,2",1000,6,1
3753,2024-10-13 15:57:00,"316,43","42,7","7,41",130,"9,1","388,6",1011,1,0
3754,2024-10-14 02:26:57,"38,56","7,1","5,44",103,9,"63,8",1074,0,0
3755,2024-10-13 09:07:38,"69,97","12,9","5,44",174,"13,8","177,5",1047,0,0
3756,2024-10-13 16:58:59,"244,74","33,6","7,29",165,"13,3","274,4",1093,6,1
3757,2024-10-14 09:42:45,"37,66","6,1","6,16",115,"11,5","70,3",1003,4,0
3758,2024-10-14 12:52:52,"69,69","13,5","5,16",130,"9,9","133,7",1033,4,0
3759,2024-10-14 14:04:50,"240,81",37,"6,5",147,"12,7","470,5",1086,3,0
3760,2024-10-14 11:13:36,"623,9",96,"6,5",142,"8,3","489,6",1031,9,1
3761,2024-10-13 21:56:11,"164,65","31,9","5,16",103,12,"382,9",1002,2,0
3762,2024-10-14 15:19:46,"112,48","15,1","7,43",161,"10,8","163,5",1091,0,0
3763,2024-10-14 04:47:49,"71,85","11,3","6,36",147,"14,8","167,2",1067,2,0
3764,2024-10-14 11:18:58,"305,78","47,8","6,4",127,"11,6","340,6",1056,5,"0,981"
3765,2024-10-14 07:18:54,"54,48","8,6","6,3",115,"11,9","102,9",1075,2,0
3766,2024-10-14 10:41:04,"389,63","59,7","6,53",188,13,"476,7",1023,7,1
3767,2024-10-14 21:00:53,"122,15","21,6","5,66",176,"11,4","151,2",1032,6,1
3768,2024-10-15 02:08:33,"297,8","52,1","5,72",168,"9,6","499,8",1002,3,0
3769,2024-10-15 08:57:34,"145,34","23,1","6,28",129,"11,8","273,1",1003,3,0
3770,2024-10-15 01:52:35,"190,93","27,2","7,02",164,"14,6","397,1",1029,3,0
3771,2024-10-15 12:38:34,"23,96","4,7","5,12",168,"10,9",51,1069,1,0
3772,2024-10-14 22:34:02,"228,82","35,1","6,51",113,"12,8","449,9",1048,3,0
3773,2024-10-14 19:02:01,"132,37","18,9","7,02",174,"14,8","171,5",1029,7,1
3774,2024-10-14 19:20:35,"136,94","25,4","5,39",133,"13,8","350,6",1071,1,0
3775,2024-10-15 01:43:07,"165,16","32,8","5,04",155,"12,6","412,9",1081,2,0
3776,2024-10-15 03:37:11,"54,25","9,4","5,78",128,"13,2","123,9",1015,2,0
3777,2024-10-15 05:07:37,"179,62","27,8","6,47",181,"14,6","249,1",1052,8,1
3778,2024-10-15 16:30:19,"99,07","18,5","5,35",178,"14,7","272,2",1005,2,0
3779,2024-10-15 16:10:27,"127,13","20,9","6,07",124,"14,8","190,5",1023,7,1
3780,2024-10-15 06:40:33,"137,27","21,5","6,38",193,"12,4","266,8",1091,2,0
3781,2024-10-16 04:09:58,"190,68","29,3","6,5",165,"10,7","192,9",1095,5,1
3782,2024-10-16 07:54:28,"220,86","38,8","5,69",139,"8,9","212,3",1088,6,1
3783,2024-10-16 05:18:07,"196,93","32,8",6,190,"10,7","351,2",1027,1,0
3784,2024-10-16 06:20:47,"159,33","22,9","6,95",114,"14,6","334,7",1020,0,0
3785,2024-10-16 04:56:25,"79,97","10,9","7,35",131,"14,2","154,5",1007,2,0
3786,2024-10-16 06:32:08,"277,38","38,8","7,15",119,"11,7","453,9",1035,1,0
3787,2024-10-16 11:40:37,"387,42","60,4","6,41",152,"11,8","438,3",1008,10,1
3788,2024-10-16 00:13:31,165,"27,4","6,03",177,"10,2","279,1",1039,2,0
3789,2024-10-16 04:38:33,"127,53","21,9","5,83",190,"11,2",245,1084,3,0
3790,2024-10-16 07:57:53,"145,96","27,5","5,31",166,13,"219,6",1050,8,1
3791,2024-10-16 09:45:24,"179,72","34,1","5,27",148,"10,8","368,3",1000,2,0
3792,2024-10-16 06:45:55,"414,11","61,6","6,72",166,"9,3","352,2",1062,6,1
3793,2024-10-16 07:39:58,"66,22","11,7","5,65",176,"11,8","138,3",1067,2,0
3794,2024-10-17 06:50:52,"336,7","59,7","5,64",188,"9,6","352,2",1073,5,"0,687"
3795,2024-10-16 18:23:23,"134,9",18,"7,5",181,"14,8","163,6",1025,6,1
3796,2024-10-17 04:35:00,"48,58","8,9","5,47",100,"10,7","58,4",1039,7,1
3797,2024-10-17 00:27:42,"135,97","25,3","5,37",138,"14,4","364,6",1002,1,0
3798,2024-10-17 08:09:54,"186,05","35,4","5,25",160,"9,6","340,2",1008,3,0
